Successful opening input_fpa
Successful opening new_fake10kdba
Malloc done
Memcpy FP done
Memcpy done
Malloc again done
ID 7818-1563	: 0.428906
ID 2475-495	: 0.42883
ID 331-66	: 0.427902
ID 6350-1270	: 0.427608
ID 9649-1929	: 0.427419
ID 968-193	: 0.427304
ID 6887-1377	: 0.427033
ID 9113-1822	: 0.42693
ID 7432-1486	: 0.426778
ID 1905-381	: 0.426252
ID 2360-472	: 0.425763
ID 22-4	: 0.425593
ID 673-134	: 0.424951
ID 3408-681	: 0.424945
ID 3010-602	: 0.424809
ID 2960-592	: 0.424483
ID 6490-1298	: 0.424439
ID 820-164	: 0.42435
ID 7942-1588	: 0.424025
ID 8073-1614	: 0.423796
ID 2345-469	: 0.42278
ID 6221-1244	: 0.422684
ID 4138-827	: 0.422295
ID 2978-595	: 0.421994
ID 925-185	: 0.421972
ID 2253-450	: 0.421879
ID 1370-274	: 0.421434
ID 6420-1284	: 0.421205
ID 7689-1537	: 0.42118
ID 542-108	: 0.420994
ID 539-107	: 0.420655
ID 191-38	: 0.420567
ID 9582-1916	: 0.420404
ID 6435-1287	: 0.420217
ID 768-153	: 0.42012
ID 3663-732	: 0.420033
ID 9096-1819	: 0.419968
ID 7150-1430	: 0.419422
ID 7135-1427	: 0.41914
ID 1982-396	: 0.419077
ID 3569-713	: 0.418931
ID 8204-1640	: 0.418575
ID 153-30	: 0.41822
ID 6250-1250	: 0.417936
ID 3917-783	: 0.417832
ID 34-6	: 0.417454
ID 4960-992	: 0.417417
ID 7117-1423	: 0.41727
ID 3925-785	: 0.417112
ID 6818-1363	: 0.416978
ID 6577-1315	: 0.416931
ID 5448-1089	: 0.416644
ID 5250-1050	: 0.41654
ID 5338-1067	: 0.415786
ID 4623-924	: 0.415415
ID 3968-793	: 0.415353
ID 561-112	: 0.415345
ID 7234-1446	: 0.414891
ID 28-5	: 0.414704
ID 2100-420	: 0.414565
ID 387-77	: 0.414431
ID 9964-1992	: 0.414218
ID 4718-943	: 0.414211
ID 3628-725	: 0.413508
ID 5880-1176	: 0.413441
ID 4549-909	: 0.413043
ID 306-61	: 0.412772
ID 786-157	: 0.412562
ID 2130-426	: 0.412546
ID 7101-1420	: 0.412117
ID 864-172	: 0.412016
ID 3829-765	: 0.411993
ID 1854-370	: 0.411573
ID 282-56	: 0.410909
ID 1446-289	: 0.410547
ID 320-64	: 0.410442
ID 6822-1364	: 0.409924
ID 106-21	: 0.40953
ID 7014-1402	: 0.4093
ID 4934-986	: 0.409149
ID 501-100	: 0.409029
ID 9716-1943	: 0.408992
ID 7528-1505	: 0.408895
ID 2704-540	: 0.408602
ID 6295-1259	: 0.408287
ID 9623-1924	: 0.408003
ID 5934-1186	: 0.407883
ID 9737-1947	: 0.407848
ID 1770-354	: 0.407492
ID 5183-1036	: 0.407401
ID 2760-552	: 0.407151
ID 4694-938	: 0.407016
ID 5804-1160	: 0.406942
ID 6457-1291	: 0.406343
ID 5433-1086	: 0.406139
ID 5307-1061	: 0.406034
ID 6519-1303	: 0.40587
ID 8632-1726	: 0.405653
ID 3078-615	: 0.405318
ID 1713-342	: 0.404146
ID 1611-322	: 0.403893
ID 5653-1130	: 0.403823
ID 8097-1619	: 0.403709
ID 1858-371	: 0.40361
ID 225-45	: 0.403342
ID 1020-204	: 0.403161
ID 5894-1178	: 0.403151
ID 9468-1893	: 0.402484
ID 2159-431	: 0.401783
ID 7620-1524	: 0.401295
ID 3542-708	: 0.400088
ID 9540-1908	: 0.399869
ID 9532-1906	: 0.399815
ID 5487-1097	: 0.399357
ID 1090-218	: 0.399282
ID 9734-1946	: 0.399023
ID 8436-1687	: 0.398785
ID 6841-1368	: 0.398561
ID 7249-1449	: 0.398388
ID 4715-943	: 0.39829
ID 9823-1964	: 0.397895
ID 3752-750	: 0.397444
ID 4259-851	: 0.397353
ID 7368-1473	: 0.396113
ID 2188-437	: 0.395822
ID 377-75	: 0.395552
ID 2525-505	: 0.393913
ID 3036-607	: 0.393736
ID 5766-1153	: 0.39345
ID 6737-1347	: 0.393404
ID 9836-1967	: 0.393341
ID 5905-1181	: 0.392486
ID 7939-1587	: 0.392405
ID 1286-257	: 0.392323
ID 1294-258	: 0.392148
ID 1242-248	: 0.391896
ID 1329-265	: 0.391523
ID 8945-1789	: 0.391442
ID 3807-761	: 0.391131
ID 6180-1236	: 0.39109
ID 5088-1017	: 0.390021
ID 4205-841	: 0.389759
ID 6977-1395	: 0.389557
ID 4351-870	: 0.389394
ID 3473-694	: 0.389393
ID 9010-1802	: 0.388482
ID 6505-1301	: 0.388416
ID 4081-816	: 0.388321
ID 1057-211	: 0.388265
ID 6900-1380	: 0.38798
ID 8525-1705	: 0.387803
ID 7756-1551	: 0.385965
ID 2800-560	: 0.385468
ID 1004-200	: 0.384633
ID 8863-1772	: 0.384312
ID 3831-766	: 0.384282
ID 7446-1489	: 0.383381
ID 7095-1419	: 0.38224
ID 5595-1119	: 0.38212
ID 9559-1911	: 0.381824
ID 3426-685	: 0.381635
ID 3062-612	: 0.38066
ID 5942-1188	: 0.380463
ID 7400-1480	: 0.379369
ID 6673-1334	: 0.378431
ID 509-101	: 0.378222
ID 2115-423	: 0.37734
ID 4653-930	: 0.376084
ID 6609-1321	: 0.375985
ID 4535-907	: 0.375872
ID 6360-1272	: 0.375035
ID 7000-1400	: 0.374528
ID 6904-1380	: 0.374245
ID 3813-762	: 0.374148
ID 8412-1682	: 0.373857
ID 6684-1336	: 0.373529
ID 8919-1783	: 0.370854
ID 5836-1167	: 0.370504
ID 3770-754	: 0.369465
ID 5262-1052	: 0.367479
ID 823-164	: 0.366503
ID 5166-1033	: 0.365912
ID 7242-1448	: 0.359534
ID 452-90	: 0.358987
ID 1557-311	: 0.358952
ID 9568-1913	: 0.355778
ID 8718-1743	: 0.354807
ID 3267-653	: 0.354718
ID 57-11	: 0.350992
ID 4573-914	: 0.349901
ID 8581-1716	: 0.347638
ID 4387-877	: 0.345229
ID 4029-805	: 0.344478
ID 7262-1452	: 0.34238
ID 2248-449	: 0.341938
ID 9412-1882	: 0.341405
ID 6137-1227	: 0.339972
ID 3523-704	: 0.339881
ID 4979-995	: 0.338901
ID 5084-1016	: 0.338746
ID 1907-381	: 0.338683
ID 6186-1237	: 0.3383
ID 206-41	: 0.337242
ID 3110-622	: 0.334523
ID 2351-470	: 0.333545
ID 211-42	: 0.329909
ID 7332-1466	: 0.325841
ID 8783-1756	: 0.322511
